volume_ct,num_filled_ct,_index,_parent_table_name,_parent_index,_submission__id,_submission__uuid,_submission__submission_time,_submission__validation_status
20,4,11909,REACH_NGA_2019_MSNA_HHSurvey_Final,4909,60656220,9141ddd4-902b-453d-9607-ff59f03fd054,2019-07-04T19:18:11,
15,6,11910,REACH_NGA_2019_MSNA_HHSurvey_Final,4909,60656220,9141ddd4-902b-453d-9607-ff59f03fd054,2019-07-04T19:18:11,
20,7,11911,REACH_NGA_2019_MSNA_HHSurvey_Final,4910,60656222,797bc917-fdbd-4c66-bf15-86aa956ba1af,2019-07-04T19:18:13,
15,4,11912,REACH_NGA_2019_MSNA_HHSurvey_Final,4910,60656222,797bc917-fdbd-4c66-bf15-86aa956ba1af,2019-07-04T19:18:13,
2,9,11913,REACH_NGA_2019_MSNA_HHSurvey_Final,4911,60656225,fc20bafa-3a76-4594-ac97-f9c49de15010,2019-07-04T19:18:15,
20,10,11914,REACH_NGA_2019_MSNA_HHSurvey_Final,4912,60656230,07afa6d2-85fb-4b64-b727-d93f298c126d,2019-07-04T19:18:18,
25,2,11915,REACH_NGA_2019_MSNA_HHSurvey_Final,4915,60656343,29b4ffba-8a89-4520-b0b0-54f9d5c5b914,2019-07-04T19:19:25,
25,2,11916,REACH_NGA_2019_MSNA_HHSurvey_Final,4915,60656343,29b4ffba-8a89-4520-b0b0-54f9d5c5b914,2019-07-04T19:19:25,
25,2,11917,REACH_NGA_2019_MSNA_HHSurvey_Final,4915,60656343,29b4ffba-8a89-4520-b0b0-54f9d5c5b914,2019-07-04T19:19:25,
25,2,11918,REACH_NGA_2019_MSNA_HHSurvey_Final,4915,60656343,29b4ffba-8a89-4520-b0b0-54f9d5c5b914,2019-07-04T19:19:25,
25,2,11919,REACH_NGA_2019_MSNA_HHSurvey_Final,4915,60656343,29b4ffba-8a89-4520-b0b0-54f9d5c5b914,2019-07-04T19:19:25,
25,2,11920,REACH_NGA_2019_MSNA_HHSurvey_Final,4915,60656343,29b4ffba-8a89-4520-b0b0-54f9d5c5b914,2019-07-04T19:19:25,
25,3,11921,REACH_NGA_2019_MSNA_HHSurvey_Final,4917,60656354,5daacb9b-9e36-4edc-b6fc-a676e63c3ff7,2019-07-04T19:19:29,
25,3,11922,REACH_NGA_2019_MSNA_HHSurvey_Final,4917,60656354,5daacb9b-9e36-4edc-b6fc-a676e63c3ff7,2019-07-04T19:19:29,
25,3,11923,REACH_NGA_2019_MSNA_HHSurvey_Final,4917,60656354,5daacb9b-9e36-4edc-b6fc-a676e63c3ff7,2019-07-04T19:19:29,
25,3,11924,REACH_NGA_2019_MSNA_HHSurvey_Final,4917,60656354,5daacb9b-9e36-4edc-b6fc-a676e63c3ff7,2019-07-04T19:19:29,
25,3,11925,REACH_NGA_2019_MSNA_HHSurvey_Final,4917,60656354,5daacb9b-9e36-4edc-b6fc-a676e63c3ff7,2019-07-04T19:19:29,
25,3,11926,REACH_NGA_2019_MSNA_HHSurvey_Final,4917,60656354,5daacb9b-9e36-4edc-b6fc-a676e63c3ff7,2019-07-04T19:19:29,
30,4,11927,REACH_NGA_2019_MSNA_HHSurvey_Final,4918,60656473,570f2e4f-eebd-407a-8c30-f6b351dcf581,2019-07-04T19:21:06,
20,4,11928,REACH_NGA_2019_MSNA_HHSurvey_Final,4919,60656474,b6d677fc-eaf7-405d-a34a-77399b2b2a7f,2019-07-04T19:21:07,
30,4,11929,REACH_NGA_2019_MSNA_HHSurvey_Final,4919,60656474,b6d677fc-eaf7-405d-a34a-77399b2b2a7f,2019-07-04T19:21:07,
20,3,11930,REACH_NGA_2019_MSNA_HHSurvey_Final,4920,60656477,fc66ebe4-aca5-46ec-bbbf-fa980530d95b,2019-07-04T19:21:10,
30,3,11931,REACH_NGA_2019_MSNA_HHSurvey_Final,4920,60656477,fc66ebe4-aca5-46ec-bbbf-fa980530d95b,2019-07-04T19:21:10,
15,3,11932,REACH_NGA_2019_MSNA_HHSurvey_Final,4920,60656477,fc66ebe4-aca5-46ec-bbbf-fa980530d95b,2019-07-04T19:21:10,
15,1,11933,REACH_NGA_2019_MSNA_HHSurvey_Final,4921,60656478,ffc3918a-214d-40a2-b403-4958fd3bdee4,2019-07-04T19:21:11,
20,2,11934,REACH_NGA_2019_MSNA_HHSurvey_Final,4921,60656478,ffc3918a-214d-40a2-b403-4958fd3bdee4,2019-07-04T19:21:11,
30,2,11935,REACH_NGA_2019_MSNA_HHSurvey_Final,4921,60656478,ffc3918a-214d-40a2-b403-4958fd3bdee4,2019-07-04T19:21:11,
15,3,11936,REACH_NGA_2019_MSNA_HHSurvey_Final,4922,60656480,989a3da1-762b-4f5e-b2bf-bbbd9a7a4bbb,2019-07-04T19:21:13,
20,3,11937,REACH_NGA_2019_MSNA_HHSurvey_Final,4922,60656480,989a3da1-762b-4f5e-b2bf-bbbd9a7a4bbb,2019-07-04T19:21:13,
30,3,11938,REACH_NGA_2019_MSNA_HHSurvey_Final,4922,60656480,989a3da1-762b-4f5e-b2bf-bbbd9a7a4bbb,2019-07-04T19:21:13,
30,8,11939,REACH_NGA_2019_MSNA_HHSurvey_Final,4923,60656481,d83a50d8-b5ed-4768-bd63-0098db698d8c,2019-07-04T19:21:15,
20,3,11940,REACH_NGA_2019_MSNA_HHSurvey_Final,4924,60656482,379ef1ed-3941-4f77-b02f-926e8858aa88,2019-07-04T19:21:16,
30,3,11941,REACH_NGA_2019_MSNA_HHSurvey_Final,4924,60656482,379ef1ed-3941-4f77-b02f-926e8858aa88,2019-07-04T19:21:16,
10,2,11942,REACH_NGA_2019_MSNA_HHSurvey_Final,4924,60656482,379ef1ed-3941-4f77-b02f-926e8858aa88,2019-07-04T19:21:16,
20,5,11943,REACH_NGA_2019_MSNA_HHSurvey_Final,4925,60656491,c3ad6e68-8018-4ba4-83bb-3cc3a9a13a0a,2019-07-04T19:21:43,
20,4,11944,REACH_NGA_2019_MSNA_HHSurvey_Final,4926,60656492,5480ffd1-8986-4c9e-b547-5e3d48565d22,2019-07-04T19:21:45,
15,7,11945,REACH_NGA_2019_MSNA_HHSurvey_Final,4927,60656493,31e40c1f-e900-48d1-bcb9-e6ba792f8694,2019-07-04T19:21:47,
20,4,11946,REACH_NGA_2019_MSNA_HHSurvey_Final,4927,60656493,31e40c1f-e900-48d1-bcb9-e6ba792f8694,2019-07-04T19:21:47,
20,9,11947,REACH_NGA_2019_MSNA_HHSurvey_Final,4928,60656494,0c85f008-2c70-46fe-9db5-f885afafee6e,2019-07-04T19:21:49,
20,10,11948,REACH_NGA_2019_MSNA_HHSurvey_Final,4929,60656497,cc59391c-4521-4fdf-b5dd-bec9c75f8e10,2019-07-04T19:21:52,
20,7,11949,REACH_NGA_2019_MSNA_HHSurvey_Final,4934,60656617,38ae7359-7aae-428e-8ebe-3df75a48831b,2019-07-04T19:23:14,
20,5,11950,REACH_NGA_2019_MSNA_HHSurvey_Final,4935,60656639,738d650a-7453-4805-8052-d50ace59720d,2019-07-04T19:23:36,
10,5,11951,REACH_NGA_2019_MSNA_HHSurvey_Final,4935,60656639,738d650a-7453-4805-8052-d50ace59720d,2019-07-04T19:23:36,
20,8,11952,REACH_NGA_2019_MSNA_HHSurvey_Final,4936,60656658,760692dd-ceda-474b-8d59-b95a986794c0,2019-07-04T19:23:57,
20,20,11953,REACH_NGA_2019_MSNA_HHSurvey_Final,4937,60656659,3db7c729-d93b-4c13-8103-e69e6d3239bf,2019-07-04T19:23:59,
25,2,11954,REACH_NGA_2019_MSNA_HHSurvey_Final,4938,60656665,3f98aa7c-92bc-449e-8322-044af6b5d1ca,2019-07-04T19:24:12,
25,2,11955,REACH_NGA_2019_MSNA_HHSurvey_Final,4938,60656665,3f98aa7c-92bc-449e-8322-044af6b5d1ca,2019-07-04T19:24:12,
20,4,11956,REACH_NGA_2019_MSNA_HHSurvey_Final,4939,60656672,8b2c5413-6aba-4358-9522-1f48f9b02c9e,2019-07-04T19:24:21,
20,3,11957,REACH_NGA_2019_MSNA_HHSurvey_Final,4939,60656672,8b2c5413-6aba-4358-9522-1f48f9b02c9e,2019-07-04T19:24:21,
15,5,11958,REACH_NGA_2019_MSNA_HHSurvey_Final,4940,60656674,b2bfedd9-cee8-458d-95e2-7a59055a9a07,2019-07-04T19:24:24,
20,3,11959,REACH_NGA_2019_MSNA_HHSurvey_Final,4941,60656678,259c69d5-ffe6-4c22-abf1-08fdc8c3e1e4,2019-07-04T19:24:27,
15,2,11960,REACH_NGA_2019_MSNA_HHSurvey_Final,4941,60656678,259c69d5-ffe6-4c22-abf1-08fdc8c3e1e4,2019-07-04T19:24:27,
25,8,11961,REACH_NGA_2019_MSNA_HHSurvey_Final,4942,60656683,c432ac6b-8dd8-4e47-987a-4fbd2eb36065,2019-07-04T19:24:33,
20,2,11962,REACH_NGA_2019_MSNA_HHSurvey_Final,4942,60656683,c432ac6b-8dd8-4e47-987a-4fbd2eb36065,2019-07-04T19:24:33,
25,4,11963,REACH_NGA_2019_MSNA_HHSurvey_Final,4943,60656685,256a430b-f1aa-499e-902f-f30d18669071,2019-07-04T19:24:37,
25,4,11964,REACH_NGA_2019_MSNA_HHSurvey_Final,4943,60656685,256a430b-f1aa-499e-902f-f30d18669071,2019-07-04T19:24:37,
20,4,11965,REACH_NGA_2019_MSNA_HHSurvey_Final,4944,60656688,d6bab85f-c375-4dec-90d1-ce3b8fe94006,2019-07-04T19:24:40,
10,4,11966,REACH_NGA_2019_MSNA_HHSurvey_Final,4944,60656688,d6bab85f-c375-4dec-90d1-ce3b8fe94006,2019-07-04T19:24:40,
10,4,11967,REACH_NGA_2019_MSNA_HHSurvey_Final,4944,60656688,d6bab85f-c375-4dec-90d1-ce3b8fe94006,2019-07-04T19:24:40,
25,4,11968,REACH_NGA_2019_MSNA_HHSurvey_Final,4945,60656697,cefe2f48-cfa8-4602-97f6-5bb6cde947b5,2019-07-04T19:24:53,
25,4,11969,REACH_NGA_2019_MSNA_HHSurvey_Final,4945,60656697,cefe2f48-cfa8-4602-97f6-5bb6cde947b5,2019-07-04T19:24:53,
20,3,11970,REACH_NGA_2019_MSNA_HHSurvey_Final,4946,60656743,4be6eafe-530c-4313-95a6-e0e5bf2ef071,2019-07-04T19:25:43,
20,3,11971,REACH_NGA_2019_MSNA_HHSurvey_Final,4946,60656743,4be6eafe-530c-4313-95a6-e0e5bf2ef071,2019-07-04T19:25:43,
20,3,11972,REACH_NGA_2019_MSNA_HHSurvey_Final,4946,60656743,4be6eafe-530c-4313-95a6-e0e5bf2ef071,2019-07-04T19:25:43,
20,3,11973,REACH_NGA_2019_MSNA_HHSurvey_Final,4946,60656743,4be6eafe-530c-4313-95a6-e0e5bf2ef071,2019-07-04T19:25:43,
20,3,11974,REACH_NGA_2019_MSNA_HHSurvey_Final,4947,60656745,fcc62b29-ffff-4d5e-8f8f-8e74e561daa7,2019-07-04T19:25:45,
20,3,11975,REACH_NGA_2019_MSNA_HHSurvey_Final,4947,60656745,fcc62b29-ffff-4d5e-8f8f-8e74e561daa7,2019-07-04T19:25:45,
20,3,11976,REACH_NGA_2019_MSNA_HHSurvey_Final,4947,60656745,fcc62b29-ffff-4d5e-8f8f-8e74e561daa7,2019-07-04T19:25:45,
20,3,11977,REACH_NGA_2019_MSNA_HHSurvey_Final,4948,60656750,e912a4d8-5085-4bc9-bf83-83111128ca21,2019-07-04T19:25:56,
20,3,11978,REACH_NGA_2019_MSNA_HHSurvey_Final,4948,60656750,e912a4d8-5085-4bc9-bf83-83111128ca21,2019-07-04T19:25:56,
20,3,11979,REACH_NGA_2019_MSNA_HHSurvey_Final,4948,60656750,e912a4d8-5085-4bc9-bf83-83111128ca21,2019-07-04T19:25:56,
20,3,11980,REACH_NGA_2019_MSNA_HHSurvey_Final,4948,60656750,e912a4d8-5085-4bc9-bf83-83111128ca21,2019-07-04T19:25:56,
20,3,11981,REACH_NGA_2019_MSNA_HHSurvey_Final,4948,60656750,e912a4d8-5085-4bc9-bf83-83111128ca21,2019-07-04T19:25:56,
16,2,11982,REACH_NGA_2019_MSNA_HHSurvey_Final,4949,60656756,83a85d2c-bfcb-49d8-8879-44b713e016da,2019-07-04T19:26:01,
12,4,11983,REACH_NGA_2019_MSNA_HHSurvey_Final,4949,60656756,83a85d2c-bfcb-49d8-8879-44b713e016da,2019-07-04T19:26:01,
20,4,11984,REACH_NGA_2019_MSNA_HHSurvey_Final,4949,60656756,83a85d2c-bfcb-49d8-8879-44b713e016da,2019-07-04T19:26:01,
16,4,11985,REACH_NGA_2019_MSNA_HHSurvey_Final,4949,60656756,83a85d2c-bfcb-49d8-8879-44b713e016da,2019-07-04T19:26:01,
20,2,11986,REACH_NGA_2019_MSNA_HHSurvey_Final,4950,60656758,8db8ece7-aa55-44e2-b36e-2042bfee200b,2019-07-04T19:26:03,
20,2,11987,REACH_NGA_2019_MSNA_HHSurvey_Final,4950,60656758,8db8ece7-aa55-44e2-b36e-2042bfee200b,2019-07-04T19:26:03,
20,2,11988,REACH_NGA_2019_MSNA_HHSurvey_Final,4950,60656758,8db8ece7-aa55-44e2-b36e-2042bfee200b,2019-07-04T19:26:03,
20,2,11989,REACH_NGA_2019_MSNA_HHSurvey_Final,4950,60656758,8db8ece7-aa55-44e2-b36e-2042bfee200b,2019-07-04T19:26:03,
20,2,11990,REACH_NGA_2019_MSNA_HHSurvey_Final,4950,60656758,8db8ece7-aa55-44e2-b36e-2042bfee200b,2019-07-04T19:26:03,
20,2,11991,REACH_NGA_2019_MSNA_HHSurvey_Final,4950,60656758,8db8ece7-aa55-44e2-b36e-2042bfee200b,2019-07-04T19:26:03,
20,8,11992,REACH_NGA_2019_MSNA_HHSurvey_Final,4951,60656765,d5e64c7b-aaff-4585-82f8-d4233de6c449,2019-07-04T19:26:15,
25,12,11993,REACH_NGA_2019_MSNA_HHSurvey_Final,4952,60656766,eaa0aa3d-2ba0-49f7-9260-389d0970b1de,2019-07-04T19:26:17,
25,6,11994,REACH_NGA_2019_MSNA_HHSurvey_Final,4953,60656768,8a9e4b0d-287c-41ae-8e38-b1e2047e9d11,2019-07-04T19:26:18,
20,4,11995,REACH_NGA_2019_MSNA_HHSurvey_Final,4954,60656770,d4aa92c4-8b71-4880-896e-cc58710212d3,2019-07-04T19:26:20,
25,4,11996,REACH_NGA_2019_MSNA_HHSurvey_Final,4955,60656773,9b651f3c-c0e2-4a2c-a8b1-60fde4bc31ba,2019-07-04T19:26:21,
20,4,11997,REACH_NGA_2019_MSNA_HHSurvey_Final,4955,60656773,9b651f3c-c0e2-4a2c-a8b1-60fde4bc31ba,2019-07-04T19:26:21,
20,2,11998,REACH_NGA_2019_MSNA_HHSurvey_Final,4958,60656833,7b79608f-0af4-41dd-bd4e-fc4446e3edda,2019-07-04T19:27:43,
20,2,11999,REACH_NGA_2019_MSNA_HHSurvey_Final,4958,60656833,7b79608f-0af4-41dd-bd4e-fc4446e3edda,2019-07-04T19:27:43,
15,2,12000,REACH_NGA_2019_MSNA_HHSurvey_Final,4964,60659738,9125ecf2-8658-402c-9999-dd376dec9c83,2019-07-04T19:59:58,
10,2,12001,REACH_NGA_2019_MSNA_HHSurvey_Final,4964,60659738,9125ecf2-8658-402c-9999-dd376dec9c83,2019-07-04T19:59:58,
10,2,12002,REACH_NGA_2019_MSNA_HHSurvey_Final,4964,60659738,9125ecf2-8658-402c-9999-dd376dec9c83,2019-07-04T19:59:58,
5,2,12003,REACH_NGA_2019_MSNA_HHSurvey_Final,4964,60659738,9125ecf2-8658-402c-9999-dd376dec9c83,2019-07-04T19:59:58,
25,1,12004,REACH_NGA_2019_MSNA_HHSurvey_Final,4964,60659738,9125ecf2-8658-402c-9999-dd376dec9c83,2019-07-04T19:59:58,
25,1,12005,REACH_NGA_2019_MSNA_HHSurvey_Final,4964,60659738,9125ecf2-8658-402c-9999-dd376dec9c83,2019-07-04T19:59:58,
16,1,12006,REACH_NGA_2019_MSNA_HHSurvey_Final,4965,60659779,044653ea-ba12-4732-a670-3d0739684111,2019-07-04T20:00:21,
8,1,12007,REACH_NGA_2019_MSNA_HHSurvey_Final,4965,60659779,044653ea-ba12-4732-a670-3d0739684111,2019-07-04T20:00:21,
20,1,12008,REACH_NGA_2019_MSNA_HHSurvey_Final,4965,60659779,044653ea-ba12-4732-a670-3d0739684111,2019-07-04T20:00:21,
15,2,12009,REACH_NGA_2019_MSNA_HHSurvey_Final,4965,60659779,044653ea-ba12-4732-a670-3d0739684111,2019-07-04T20:00:21,
16,2,12010,REACH_NGA_2019_MSNA_HHSurvey_Final,4966,60659783,9080e4c6-5b0c-4af7-aeac-4ed94681706e,2019-07-04T20:00:23,
16,2,12011,REACH_NGA_2019_MSNA_HHSurvey_Final,4966,60659783,9080e4c6-5b0c-4af7-aeac-4ed94681706e,2019-07-04T20:00:23,
20,2,12012,REACH_NGA_2019_MSNA_HHSurvey_Final,4966,60659783,9080e4c6-5b0c-4af7-aeac-4ed94681706e,2019-07-04T20:00:23,
10,2,12013,REACH_NGA_2019_MSNA_HHSurvey_Final,4966,60659783,9080e4c6-5b0c-4af7-aeac-4ed94681706e,2019-07-04T20:00:23,
15,2,12014,REACH_NGA_2019_MSNA_HHSurvey_Final,4966,60659783,9080e4c6-5b0c-4af7-aeac-4ed94681706e,2019-07-04T20:00:23,
25,1,12015,REACH_NGA_2019_MSNA_HHSurvey_Final,4967,60659796,cbf40703-a7df-40fd-b298-7bc10015facd,2019-07-04T20:00:30,
25,1,12016,REACH_NGA_2019_MSNA_HHSurvey_Final,4967,60659796,cbf40703-a7df-40fd-b298-7bc10015facd,2019-07-04T20:00:30,
12,1,12017,REACH_NGA_2019_MSNA_HHSurvey_Final,4967,60659796,cbf40703-a7df-40fd-b298-7bc10015facd,2019-07-04T20:00:30,
25,2,12018,REACH_NGA_2019_MSNA_HHSurvey_Final,4968,60659810,c3c9e765-a3f9-43ce-8045-2c6c71169a60,2019-07-04T20:00:36,
20,1,12019,REACH_NGA_2019_MSNA_HHSurvey_Final,4968,60659810,c3c9e765-a3f9-43ce-8045-2c6c71169a60,2019-07-04T20:00:36,
16,2,12020,REACH_NGA_2019_MSNA_HHSurvey_Final,4968,60659810,c3c9e765-a3f9-43ce-8045-2c6c71169a60,2019-07-04T20:00:36,
10,1,12021,REACH_NGA_2019_MSNA_HHSurvey_Final,4968,60659810,c3c9e765-a3f9-43ce-8045-2c6c71169a60,2019-07-04T20:00:36,
10,2,12022,REACH_NGA_2019_MSNA_HHSurvey_Final,4968,60659810,c3c9e765-a3f9-43ce-8045-2c6c71169a60,2019-07-04T20:00:36,
14,2,12023,REACH_NGA_2019_MSNA_HHSurvey_Final,4968,60659810,c3c9e765-a3f9-43ce-8045-2c6c71169a60,2019-07-04T20:00:36,
25,2,12024,REACH_NGA_2019_MSNA_HHSurvey_Final,4969,60660016,e09ba57b-4b76-41c7-b36f-64ffcedd58a6,2019-07-04T20:02:40,
30,2,12025,REACH_NGA_2019_MSNA_HHSurvey_Final,4969,60660016,e09ba57b-4b76-41c7-b36f-64ffcedd58a6,2019-07-04T20:02:40,
40,2,12026,REACH_NGA_2019_MSNA_HHSurvey_Final,4969,60660016,e09ba57b-4b76-41c7-b36f-64ffcedd58a6,2019-07-04T20:02:40,
40,3,12027,REACH_NGA_2019_MSNA_HHSurvey_Final,4970,60660023,abae3aab-cae6-4b26-96cf-f0abd0de74ef,2019-07-04T20:02:42,
40,3,12028,REACH_NGA_2019_MSNA_HHSurvey_Final,4970,60660023,abae3aab-cae6-4b26-96cf-f0abd0de74ef,2019-07-04T20:02:42,
25,5,12029,REACH_NGA_2019_MSNA_HHSurvey_Final,4970,60660023,abae3aab-cae6-4b26-96cf-f0abd0de74ef,2019-07-04T20:02:42,
15,6,12030,REACH_NGA_2019_MSNA_HHSurvey_Final,4971,60660028,7ee21eac-ea69-4a1d-888a-a4b5184735c3,2019-07-04T20:02:43,
20,4,12031,REACH_NGA_2019_MSNA_HHSurvey_Final,4971,60660028,7ee21eac-ea69-4a1d-888a-a4b5184735c3,2019-07-04T20:02:43,
30,2,12032,REACH_NGA_2019_MSNA_HHSurvey_Final,4972,60660032,e5808beb-0f3a-4e21-80fb-0cc7dc39a16d,2019-07-04T20:02:45,
35,3,12033,REACH_NGA_2019_MSNA_HHSurvey_Final,4972,60660032,e5808beb-0f3a-4e21-80fb-0cc7dc39a16d,2019-07-04T20:02:45,
20,3,12034,REACH_NGA_2019_MSNA_HHSurvey_Final,4972,60660032,e5808beb-0f3a-4e21-80fb-0cc7dc39a16d,2019-07-04T20:02:45,
40,3,12035,REACH_NGA_2019_MSNA_HHSurvey_Final,4972,60660032,e5808beb-0f3a-4e21-80fb-0cc7dc39a16d,2019-07-04T20:02:45,
15,5,12036,REACH_NGA_2019_MSNA_HHSurvey_Final,4973,60660034,7d5c5d0f-7740-497f-a8c3-e5fc3accbeb8,2019-07-04T20:02:47,
40,2,12037,REACH_NGA_2019_MSNA_HHSurvey_Final,4974,60660035,19b86d80-041f-4e38-8efc-43855a6cedf7,2019-07-04T20:02:47,
40,2,12038,REACH_NGA_2019_MSNA_HHSurvey_Final,4974,60660035,19b86d80-041f-4e38-8efc-43855a6cedf7,2019-07-04T20:02:47,
40,2,12039,REACH_NGA_2019_MSNA_HHSurvey_Final,4974,60660035,19b86d80-041f-4e38-8efc-43855a6cedf7,2019-07-04T20:02:47,
20,2,12040,REACH_NGA_2019_MSNA_HHSurvey_Final,4975,60660039,4c96c9d6-4cb6-45e9-af04-6d8eb2d40b97,2019-07-04T20:02:48,
20,3,12041,REACH_NGA_2019_MSNA_HHSurvey_Final,4975,60660039,4c96c9d6-4cb6-45e9-af04-6d8eb2d40b97,2019-07-04T20:02:48,
30,2,12042,REACH_NGA_2019_MSNA_HHSurvey_Final,4975,60660039,4c96c9d6-4cb6-45e9-af04-6d8eb2d40b97,2019-07-04T20:02:48,
15,3,12043,REACH_NGA_2019_MSNA_HHSurvey_Final,4976,60660041,358bc960-3acc-48eb-8db6-8e9d3695980a,2019-07-04T20:02:49,
15,5,12044,REACH_NGA_2019_MSNA_HHSurvey_Final,4977,60660067,b01fdeeb-e107-4cdc-b66a-3b6a1013d857,2019-07-04T20:03:07,
20,4,12045,REACH_NGA_2019_MSNA_HHSurvey_Final,4978,60660072,34327b7c-c658-49ee-87f1-28a8578f2207,2019-07-04T20:03:09,
10,3,12046,REACH_NGA_2019_MSNA_HHSurvey_Final,4979,60660084,64963860-19b1-460e-bcc1-ac3c7b7e1aff,2019-07-04T20:03:16,
15,3,12047,REACH_NGA_2019_MSNA_HHSurvey_Final,4979,60660084,64963860-19b1-460e-bcc1-ac3c7b7e1aff,2019-07-04T20:03:16,
5,3,12048,REACH_NGA_2019_MSNA_HHSurvey_Final,4979,60660084,64963860-19b1-460e-bcc1-ac3c7b7e1aff,2019-07-04T20:03:16,
10,7,12049,REACH_NGA_2019_MSNA_HHSurvey_Final,4980,60660089,909494b8-7bd2-4ed4-b59d-dc2c2b116b87,2019-07-04T20:03:18,
14,7,12050,REACH_NGA_2019_MSNA_HHSurvey_Final,4980,60660089,909494b8-7bd2-4ed4-b59d-dc2c2b116b87,2019-07-04T20:03:18,
14,5,12051,REACH_NGA_2019_MSNA_HHSurvey_Final,4981,60660130,b4837137-9267-4867-b7df-18ecc007597e,2019-07-04T20:03:39,
15,5,12052,REACH_NGA_2019_MSNA_HHSurvey_Final,4981,60660130,b4837137-9267-4867-b7df-18ecc007597e,2019-07-04T20:03:39,
15,6,12053,REACH_NGA_2019_MSNA_HHSurvey_Final,4982,60660174,896efffb-cfa5-4b05-b25b-6941a54a9bde,2019-07-04T20:04:01,
14,6,12054,REACH_NGA_2019_MSNA_HHSurvey_Final,4982,60660174,896efffb-cfa5-4b05-b25b-6941a54a9bde,2019-07-04T20:04:01,
20,10,12055,REACH_NGA_2019_MSNA_HHSurvey_Final,4984,60660326,821d408b-9171-4cdc-b651-e5384e533a1c,2019-07-04T20:05:22,
20,10,12056,REACH_NGA_2019_MSNA_HHSurvey_Final,4984,60660326,821d408b-9171-4cdc-b651-e5384e533a1c,2019-07-04T20:05:22,
20,10,12057,REACH_NGA_2019_MSNA_HHSurvey_Final,4985,60660334,797a990d-dc4f-40cd-b19a-cdd966fde892,2019-07-04T20:05:25,
20,20,12058,REACH_NGA_2019_MSNA_HHSurvey_Final,4985,60660334,797a990d-dc4f-40cd-b19a-cdd966fde892,2019-07-04T20:05:25,
20,10,12059,REACH_NGA_2019_MSNA_HHSurvey_Final,4986,60660350,fcadf6ff-84b0-4d30-913c-a1b7d1d010ff,2019-07-04T20:05:33,
20,2,12060,REACH_NGA_2019_MSNA_HHSurvey_Final,4986,60660350,fcadf6ff-84b0-4d30-913c-a1b7d1d010ff,2019-07-04T20:05:33,
4,3,12061,REACH_NGA_2019_MSNA_HHSurvey_Final,4987,60661100,becd6be1-ff06-4318-b20a-5449afdbf15e,2019-07-04T20:11:57,
20,3,12062,REACH_NGA_2019_MSNA_HHSurvey_Final,4987,60661100,becd6be1-ff06-4318-b20a-5449afdbf15e,2019-07-04T20:11:57,
20,8,12063,REACH_NGA_2019_MSNA_HHSurvey_Final,4988,60661125,54311f57-5234-4965-88ee-bb2ad14d87f0,2019-07-04T20:12:10,
10,6,12064,REACH_NGA_2019_MSNA_HHSurvey_Final,4988,60661125,54311f57-5234-4965-88ee-bb2ad14d87f0,2019-07-04T20:12:10,
10,2,12065,REACH_NGA_2019_MSNA_HHSurvey_Final,4989,60661233,a41a51d7-c1fa-4ac3-9b46-ef5f27d6c58c,2019-07-04T20:13:28,
20,14,12066,REACH_NGA_2019_MSNA_HHSurvey_Final,4990,60661238,e8e5acf5-8f58-41d7-bcff-509974f67b34,2019-07-04T20:13:31,
25,5,12067,REACH_NGA_2019_MSNA_HHSurvey_Final,4991,60738118,73b2c554-0677-4c3f-883f-e0dcf25c8185,2019-07-05T15:19:37,
20,10,12068,REACH_NGA_2019_MSNA_HHSurvey_Final,4991,60738118,73b2c554-0677-4c3f-883f-e0dcf25c8185,2019-07-05T15:19:37,
10,20,12069,REACH_NGA_2019_MSNA_HHSurvey_Final,4991,60738118,73b2c554-0677-4c3f-883f-e0dcf25c8185,2019-07-05T15:19:37,
20,1,12070,REACH_NGA_2019_MSNA_HHSurvey_Final,4992,60738119,d5f11969-9f7e-4739-b8d1-f156185ed575,2019-07-05T15:19:38,
15,1,12071,REACH_NGA_2019_MSNA_HHSurvey_Final,4992,60738119,d5f11969-9f7e-4739-b8d1-f156185ed575,2019-07-05T15:19:38,
5,1,12072,REACH_NGA_2019_MSNA_HHSurvey_Final,4992,60738119,d5f11969-9f7e-4739-b8d1-f156185ed575,2019-07-05T15:19:38,
25,3,12073,REACH_NGA_2019_MSNA_HHSurvey_Final,4993,60738121,65335564-84b2-46bb-8117-dc8ffde59960,2019-07-05T15:19:39,
20,20,12074,REACH_NGA_2019_MSNA_HHSurvey_Final,4995,60738124,91769f9b-e48c-46f2-997a-5b731b1869e4,2019-07-05T15:19:40,
20,20,12075,REACH_NGA_2019_MSNA_HHSurvey_Final,4995,60738124,91769f9b-e48c-46f2-997a-5b731b1869e4,2019-07-05T15:19:40,
25,1,12076,REACH_NGA_2019_MSNA_HHSurvey_Final,4996,60738125,d5079d8a-58a9-4189-89af-542e8a0203be,2019-07-05T15:19:41,
25,1,12077,REACH_NGA_2019_MSNA_HHSurvey_Final,4996,60738125,d5079d8a-58a9-4189-89af-542e8a0203be,2019-07-05T15:19:41,
15,1,12078,REACH_NGA_2019_MSNA_HHSurvey_Final,4996,60738125,d5079d8a-58a9-4189-89af-542e8a0203be,2019-07-05T15:19:41,
5,1,12079,REACH_NGA_2019_MSNA_HHSurvey_Final,4996,60738125,d5079d8a-58a9-4189-89af-542e8a0203be,2019-07-05T15:19:41,
