"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value","test.name"
"152","coping_gap_index",NA,"4",NA,0.195876288659794,NA,0.139884827109535,0.251867750210053,"lga","NG002010",NA,"no hypothesis test on case 'Direct reporting'"
"153","coping_gap_index",NA,"1",NA,0.117647058823529,NA,0.0690716522067741,0.166222465440285,"lga","NG008013",NA,"no hypothesis test on case 'Direct reporting'"
"154","coping_gap_index",NA,"2",NA,0.388235294117647,NA,0.314759471884579,0.461711116350715,"lga","NG008013",NA,"no hypothesis test on case 'Direct reporting'"
"155","coping_gap_index",NA,"3",NA,0.458823529411765,NA,0.383696358919754,0.533950699903775,"lga","NG008013",NA,"no hypothesis test on case 'Direct reporting'"
"156","coping_gap_index",NA,"4",NA,0.0352941176470588,NA,0.00747435844647503,0.0631138768476426,"lga","NG008013",NA,"no hypothesis test on case 'Direct reporting'"
"157","coping_gap_index",NA,"1",NA,0.0747126436781609,NA,0.0355330069117396,0.113892280444582,"lga","NG008009",NA,"no hypothesis test on case 'Direct reporting'"
"158","coping_gap_index",NA,"2",NA,0.402298850574713,NA,0.329228451235119,0.475369249914306,"lga","NG008009",NA,"no hypothesis test on case 'Direct reporting'"
"159","coping_gap_index",NA,"3",NA,0.436781609195402,NA,0.362872898689018,0.510690319701786,"lga","NG008009",NA,"no hypothesis test on case 'Direct reporting'"
"160","coping_gap_index",NA,"4",NA,0.0862068965517241,NA,0.0443834342134772,0.128030358889971,"lga","NG008009",NA,"no hypothesis test on case 'Direct reporting'"
"161","coping_gap_index",NA,"1",NA,0.160919540229885,NA,0.106163600758987,0.215675479700783,"lga","NG008007",NA,"no hypothesis test on case 'Direct reporting'"
"162","coping_gap_index",NA,"2",NA,0.385057471264368,NA,0.312546273106437,0.457568669422298,"lga","NG008007",NA,"no hypothesis test on case 'Direct reporting'"
"163","coping_gap_index",NA,"3",NA,0.367816091954023,NA,0.295960243671461,0.439671940236585,"lga","NG008007",NA,"no hypothesis test on case 'Direct reporting'"
"164","coping_gap_index",NA,"4",NA,0.0862068965517241,NA,0.0443834342134772,0.128030358889971,"lga","NG008007",NA,"no hypothesis test on case 'Direct reporting'"
"165","coping_gap_index",NA,"1",NA,0.277777777777778,NA,0.208591601950782,0.346963953604773,"lga","NG002006",NA,"no hypothesis test on case 'Direct reporting'"
"166","coping_gap_index",NA,"2",NA,0.450617283950617,NA,0.37376149734644,0.527473070554794,"lga","NG002006",NA,"no hypothesis test on case 'Direct reporting'"
"167","coping_gap_index",NA,"3",NA,0.12962962962963,NA,0.0777449257836944,0.181514333475565,"lga","NG002006",NA,"no hypothesis test on case 'Direct reporting'"
"168","coping_gap_index",NA,"4",NA,0.141975308641975,NA,0.0880625621722011,0.195888055111749,"lga","NG002006",NA,"no hypothesis test on case 'Direct reporting'"
"169","coping_gap_index",NA,"1",NA,0.18705035971223,NA,0.121989523137169,0.252111196287291,"lga","NG036017",NA,"no hypothesis test on case 'Direct reporting'"
"170","coping_gap_index",NA,"2",NA,0.438848920863309,NA,0.356053567042362,0.521644274684257,"lga","NG036017",NA,"no hypothesis test on case 'Direct reporting'"
